VegID,PointID,CenterVsEdge,VFzone,LocationType,Control_or_Treatment,Burn2023,Burn2022,Date,CenterRobel_N,CenterRobel_E,CenterRobel_S,CenterRobel_W,EdgeRobel_N,EdgeRobel_E,EdgeRobel_S,EdgeRobel_W,Plot%Shrub,Plot%Tree,VegPlotLocation,%LiveGrass,%LiveForb,%Shrub,%DeadGrass,%OtherDead,%Litter,%Bare,PropLiveGrass,PropLiveForb,PropShrub,PropDeadGrass,PropOtherDead,PropLitter,PropBare
183,3T_West,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3.5,2,2,2.5,1.5,3,2.5,2.5,0,0,Center,10,20,0,40,0,0,30,0.1,0.2,0,0.4,0,0,0.3
183,3T_West,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3.5,2,2,2.5,1.5,3,2.5,2.5,0,0,North,20,3,0,2,0,0,75,0.2,0.03,0,0.02,0,0,0.75
183,3T_West,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3.5,2,2,2.5,1.5,3,2.5,2.5,0,0,East,40,5,0,5,0,0,50,0.4,0.05,0,0.05,0,0,0.5
183,3T_West,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3.5,2,2,2.5,1.5,3,2.5,2.5,0,0,South,45,30,0,5,0,0,20,0.45,0.3,0,0.05,0,0,0.2
183,3T_West,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3.5,2,2,2.5,1.5,3,2.5,2.5,0,0,West,5,40,0,20,0,0,35,0.05,0.4,0,0.2,0,0,0.35
184,3T_North,Edge,3T,uplands,Treatment,no,no,14-Jun-22,1,1,1,1,2,3,1,2,0,0,Center,65,30,0,0,0,0,5,0.65,0.3,0,0,0,0,0.05
184,3T_North,Edge,3T,uplands,Treatment,no,no,14-Jun-22,1,1,1,1,2,3,1,2,0,0,North,50,2,0,30,0,8,10,0.5,0.02,0,0.3,0,0.08,0.1
184,3T_North,Edge,3T,uplands,Treatment,no,no,14-Jun-22,1,1,1,1,2,3,1,2,0,0,East,30,50,0,20,0,0,0,0.3,0.5,0,0.2,0,0,0
184,3T_North,Edge,3T,uplands,Treatment,no,no,14-Jun-22,1,1,1,1,2,3,1,2,0,0,South,80,5,0,15,0,0,0,0.8,0.05,0,0.15,0,0,0
184,3T_North,Edge,3T,uplands,Treatment,no,no,14-Jun-22,1,1,1,1,2,3,1,2,0,0,West,67,3,0,30,0,0,0,0.67,0.03,0,0.3,0,0,0
185,3T_East,Edge,3T,uplands,Treatment,no,no,14-Jun-22,2.5,2,1.5,2.5,1,1.5,2.5,2,2,0,Center,50,5,0,10,0,0,35,0.5,0.05,0,0.1,0,0,0.35
185,3T_East,Edge,3T,uplands,Treatment,no,no,14-Jun-22,2.5,2,1.5,2.5,1,1.5,2.5,2,2,0,North,5,25,0,30,0,0,40,0.05,0.25,0,0.3,0,0,0.4
185,3T_East,Edge,3T,uplands,Treatment,no,no,14-Jun-22,2.5,2,1.5,2.5,1,1.5,2.5,2,2,0,East,25,0,0,20,0,5,50,0.25,0,0,0.2,0,0.05,0.5
185,3T_East,Edge,3T,uplands,Treatment,no,no,14-Jun-22,2.5,2,1.5,2.5,1,1.5,2.5,2,2,0,South,25,0,0,5,0,0,70,0.25,0,0,0.05,0,0,0.7
185,3T_East,Edge,3T,uplands,Treatment,no,no,14-Jun-22,2.5,2,1.5,2.5,1,1.5,2.5,2,2,0,West,40,0,0,10,0,0,50,0.4,0,0,0.1,0,0,0.5
186,3T_Center,Center,3T,uplands,Treatment,no,no,14-Jun-22,3,0,2.5,1.5,2,1,0,1,0,0,Center,70,0,0,20,0,5,5,0.7,0,0,0.2,0,0.05,0.05
186,3T_Center,Center,3T,uplands,Treatment,no,no,14-Jun-22,3,0,2.5,1.5,2,1,0,1,0,0,North,25,25,0,20,0,10,20,0.25,0.25,0,0.2,0,0.1,0.2
186,3T_Center,Center,3T,uplands,Treatment,no,no,14-Jun-22,3,0,2.5,1.5,2,1,0,1,0,0,East,40,7,0,30,0,0,23,0.4,0.07,0,0.3,0,0,0.23
186,3T_Center,Center,3T,uplands,Treatment,no,no,14-Jun-22,3,0,2.5,1.5,2,1,0,1,0,0,South,25,5,0,25,0,5,40,0.25,0.05,0,0.25,0,0.05,0.4
186,3T_Center,Center,3T,uplands,Treatment,no,no,14-Jun-22,3,0,2.5,1.5,2,1,0,1,0,0,West,30,5,0,20,0,5,40,0.3,0.05,0,0.2,0,0.05,0.4
187,3T_South,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3,3,4,3.5,2,2.5,2.5,2,0,0,Center,25,10,0,45,0,0,20,0.25,0.1,0,0.45,0,0,0.2
187,3T_South,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3,3,4,3.5,2,2.5,2.5,2,0,0,North,20,5,0,50,0,0,25,0.2,0.05,0,0.5,0,0,0.25
187,3T_South,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3,3,4,3.5,2,2.5,2.5,2,0,0,East,40,2,0,50,0,0,8,0.4,0.02,0,0.5,0,0,0.08
187,3T_South,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3,3,4,3.5,2,2.5,2.5,2,0,0,South,50,2,0,3,0,0,45,0.5,0.02,0,0.03,0,0,0.45
187,3T_South,Edge,3T,uplands,Treatment,no,no,14-Jun-22,3,3,4,3.5,2,2.5,2.5,2,0,0,West,75,10,0,5,0,0,10,0.75,0.1,0,0.05,0,0,0.1
188,5C_West,Edge,5C,uplands,Control,yes,no,15-Jun-22,3,3,2.5,2.5,3.5,3,3,2.5,0,0,Center,90,0,0,10,0,0,0,0.9,0,0,0.1,0,0,0
188,5C_West,Edge,5C,uplands,Control,yes,no,15-Jun-22,3,3,2.5,2.5,3.5,3,3,2.5,0,0,North,80,5,0,15,0,0,0,0.8,0.05,0,0.15,0,0,0
188,5C_West,Edge,5C,uplands,Control,yes,no,15-Jun-22,3,3,2.5,2.5,3.5,3,3,2.5,0,0,East,88,2,0,10,0,0,0,0.88,0.02,0,0.1,0,0,0
188,5C_West,Edge,5C,uplands,Control,yes,no,15-Jun-22,3,3,2.5,2.5,3.5,3,3,2.5,0,0,South,90,0,0,10,0,0,0,0.9,0,0,0.1,0,0,0
188,5C_West,Edge,5C,uplands,Control,yes,no,15-Jun-22,3,3,2.5,2.5,3.5,3,3,2.5,0,0,West,85,0,0,15,0,0,0,0.85,0,0,0.15,0,0,0
189,5C_North,Edge,5C,uplands,Control,yes,no,15-Jun-22,0.5,1,1.5,1.5,0,1.5,2.5,1.5,0,0,Center,48,2,0,50,0,0,0,0.48,0.02,0,0.5,0,0,0
189,5C_North,Edge,5C,uplands,Control,yes,no,15-Jun-22,0.5,1,1.5,1.5,0,1.5,2.5,1.5,0,0,North,50,10,0,30,0,5,5,0.5,0.1,0,0.3,0,0.05,0.05
189,5C_North,Edge,5C,uplands,Control,yes,no,15-Jun-22,0.5,1,1.5,1.5,0,1.5,2.5,1.5,0,0,East,60,15,0,25,0,0,0,0.6,0.15,0,0.25,0,0,0
189,5C_North,Edge,5C,uplands,Control,yes,no,15-Jun-22,0.5,1,1.5,1.5,0,1.5,2.5,1.5,0,0,South,75,5,0,20,0,0,0,0.75,0.05,0,0.2,0,0,0
189,5C_North,Edge,5C,uplands,Control,yes,no,15-Jun-22,0.5,1,1.5,1.5,0,1.5,2.5,1.5,0,0,West,68,2,0,30,0,0,0,0.68,0.02,0,0.3,0,0,0
190,5C_Center,Center,5T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2.5,2.5,3.5,2.5,2.5,3,0,0,Center,45,5,0,50,0,0,0,0.45,0.05,0,0.5,0,0,0
190,5C_Center,Center,5T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2.5,2.5,3.5,2.5,2.5,3,0,0,North,80,10,0,10,0,0,0,0.8,0.1,0,0.1,0,0,0
190,5C_Center,Center,5T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2.5,2.5,3.5,2.5,2.5,3,0,0,East,70,10,0,20,0,0,0,0.7,0.1,0,0.2,0,0,0
190,5C_Center,Center,5T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2.5,2.5,3.5,2.5,2.5,3,0,0,South,50,3,0,47,0,0,0,0.5,0.03,0,0.47,0,0,0
190,5C_Center,Center,5T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2.5,2.5,3.5,2.5,2.5,3,0,0,West,45,0,0,55,0,0,0,0.45,0,0,0.55,0,0,0
191,5C_South,Edge,5C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,0,0,1,1,0.5,1,0,0,Center,75,20,0,5,0,0,0,0.75,0.2,0,0.05,0,0,0
191,5C_South,Edge,5C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,0,0,1,1,0.5,1,0,0,North,85,5,0,10,0,0,0,0.85,0.05,0,0.1,0,0,0
191,5C_South,Edge,5C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,0,0,1,1,0.5,1,0,0,East,65,10,0,5,0,5,15,0.65,0.1,0,0.05,0,0.05,0.15
191,5C_South,Edge,5C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,0,0,1,1,0.5,1,0,0,South,77,3,0,20,0,0,0,0.77,0.03,0,0.2,0,0,0
191,5C_South,Edge,5C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,0,0,1,1,0.5,1,0,0,West,67,3,0,30,0,0,0,0.67,0.03,0,0.3,0,0,0
192,5C_East,Edge,5C,uplands,Control,yes,no,15-Jun-22,2,2.5,1.5,1.5,2,3,1.5,2,0,0,Center,20,5,0,75,0,0,0,0.2,0.05,0,0.75,0,0,0
192,5C_East,Edge,5C,uplands,Control,yes,no,15-Jun-22,2,2.5,1.5,1.5,2,3,1.5,2,0,0,North,65,3,0,20,0,0,12,0.65,0.03,0,0.2,0,0,0.12
192,5C_East,Edge,5C,uplands,Control,yes,no,15-Jun-22,2,2.5,1.5,1.5,2,3,1.5,2,0,0,East,60,5,0,30,0,0,5,0.6,0.05,0,0.3,0,0,0.05
192,5C_East,Edge,5C,uplands,Control,yes,no,15-Jun-22,2,2.5,1.5,1.5,2,3,1.5,2,0,0,South,70,5,0,15,0,0,10,0.7,0.05,0,0.15,0,0,0.1
192,5C_East,Edge,5C,uplands,Control,yes,no,15-Jun-22,2,2.5,1.5,1.5,2,3,1.5,2,0,0,West,60,20,0,0,20,0,0,0.6,0.2,0,0,0.2,0,0
193,5T_North,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1.5,1,1,0,1,0.5,0,1,15,0,Center,50,0,7,3,0,0,40,0.5,0,0.07,0.03,0,0,0.4
193,5T_North,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1.5,1,1,0,1,0.5,0,1,15,0,North,45,5,0,10,0,0,40,0.45,0.05,0,0.1,0,0,0.4
193,5T_North,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1.5,1,1,0,1,0.5,0,1,15,0,East,70,0,0,27,0,0,3,0.7,0,0,0.27,0,0,0.03
193,5T_North,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1.5,1,1,0,1,0.5,0,1,15,0,South,40,5,0,5,0,0,50,0.4,0.05,0,0.05,0,0,0.5
193,5T_North,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1.5,1,1,0,1,0.5,0,1,15,0,West,55,0,7,5,0,0,33,0.55,0,0.07,0.05,0,0,0.33
194,5T_West,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2.5,2.5,2,2,2,5,1.5,1.5,0,0,Center,70,0,0,25,0,0,5,0.7,0,0,0.25,0,0,0.05
194,5T_West,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2.5,2.5,2,2,2,5,1.5,1.5,0,0,North,68,2,0,20,0,0,10,0.68,0.02,0,0.2,0,0,0.1
194,5T_West,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2.5,2.5,2,2,2,5,1.5,1.5,0,0,East,60,15,0,25,0,0,0,0.6,0.15,0,0.25,0,0,0
194,5T_West,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2.5,2.5,2,2,2,5,1.5,1.5,0,0,South,15,40,0,25,0,0,20,0.15,0.4,0,0.25,0,0,0.2
194,5T_West,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2.5,2.5,2,2,2,5,1.5,1.5,0,0,West,60,30,0,10,0,0,0,0.6,0.3,0,0.1,0,0,0
195,5T_Center,Center,5C,uplands,Control,yes,no,15-Jun-22,0,1,0,1.5,1,0,0,0,0,0,Center,70,5,0,10,0,0,15,0.7,0.05,0,0.1,0,0,0.15
195,5T_Center,Center,5C,uplands,Control,yes,no,15-Jun-22,0,1,0,1.5,1,0,0,0,0,0,North,60,5,0,10,0,0,25,0.6,0.05,0,0.1,0,0,0.25
195,5T_Center,Center,5C,uplands,Control,yes,no,15-Jun-22,0,1,0,1.5,1,0,0,0,0,0,East,80,2,0,5,0,5,8,0.8,0.02,0,0.05,0,0.05,0.08
195,5T_Center,Center,5C,uplands,Control,yes,no,15-Jun-22,0,1,0,1.5,1,0,0,0,0,0,South,50,3,0,20,0,0,27,0.5,0.03,0,0.2,0,0,0.27
195,5T_Center,Center,5C,uplands,Control,yes,no,15-Jun-22,0,1,0,1.5,1,0,0,0,0,0,West,65,5,0,7,0,0,23,0.65,0.05,0,0.07,0,0,0.23
196,5T_East,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1,0,4,1,2.5,1.5,3,2,0,0,Center,20,2,0,40,0,0,38,0.2,0.02,0,0.4,0,0,0.38
196,5T_East,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1,0,4,1,2.5,1.5,3,2,0,0,North,70,2,0,28,0,0,0,0.7,0.02,0,0.28,0,0,0
196,5T_East,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1,0,4,1,2.5,1.5,3,2,0,0,East,50,1,0,39,0,0,10,0.5,0.01,0,0.39,0,0,0.1
196,5T_East,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1,0,4,1,2.5,1.5,3,2,0,0,South,66,4,0,30,0,0,0,0.66,0.04,0,0.3,0,0,0
196,5T_East,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,1,0,4,1,2.5,1.5,3,2,0,0,West,50,15,0,15,0,0,20,0.5,0.15,0,0.15,0,0,0.2
197,5T_South,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2,0,2,2,1.5,1,1,1,0,0,Center,65,0,0,30,0,5,0,0.65,0,0,0.3,0,0.05,0
197,5T_South,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2,0,2,2,1.5,1,1,1,0,0,North,70,0,0,25,0,5,0,0.7,0,0,0.25,0,0.05,0
197,5T_South,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2,0,2,2,1.5,1,1,1,0,0,East,75,5,0,15,0,5,0,0.75,0.05,0,0.15,0,0.05,0
197,5T_South,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2,0,2,2,1.5,1,1,1,0,0,South,58,2,0,30,0,10,0,0.58,0.02,0,0.3,0,0.1,0
197,5T_South,Edge,5T,uplands,Treatment,yes,no,15-Jun-22,2,0,2,2,1.5,1,1,1,0,0,West,60,0,0,33,0,7,0,0.6,0,0,0.33,0,0.07,0
198,8C_North,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,1.5,1.5,4,1,4,3.5,0,0,Center,20,25,0,25,0,0,30,0.2,0.25,0,0.25,0,0,0.3
198,8C_North,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,1.5,1.5,4,1,4,3.5,0,0,North,60,8,0,30,2,0,0,0.6,0.08,0,0.3,0.02,0,0
198,8C_North,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,1.5,1.5,4,1,4,3.5,0,0,East,15,20,0,10,0,0,55,0.15,0.2,0,0.1,0,0,0.55
198,8C_North,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,1.5,1.5,4,1,4,3.5,0,0,South,10,20,0,60,0,0,10,0.1,0.2,0,0.6,0,0,0.1
198,8C_North,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,1.5,1.5,1.5,4,1,4,3.5,0,0,West,25,10,0,65,0,0,0,0.25,0.1,0,0.65,0,0,0
199,8C_West,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,2,2,4,2.5,1.5,1,2,0,0,Center,50,5,0,45,0,0,0,0.5,0.05,0,0.45,0,0,0
199,8C_West,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,2,2,4,2.5,1.5,1,2,0,0,North,40,20,0,30,0,10,0,0.4,0.2,0,0.3,0,0.1,0
199,8C_West,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,2,2,4,2.5,1.5,1,2,0,0,East,35,20,0,30,0,0,15,0.35,0.2,0,0.3,0,0,0.15
199,8C_West,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,2,2,4,2.5,1.5,1,2,0,0,South,50,10,0,40,0,0,0,0.5,0.1,0,0.4,0,0,0
199,8C_West,Edge,8C,uplands,Control,yes,no,15-Jun-22,1.5,2,2,4,2.5,1.5,1,2,0,0,West,55,20,0,25,0,0,0,0.55,0.2,0,0.25,0,0,0
200,8C_Center,Center,8C,uplands,Control,yes,no,15-Jun-22,2.5,3,3.5,3,3.5,2,2.5,2.5,2,0,Center,25,25,0,40,0,0,10,0.25,0.25,0,0.4,0,0,0.1
200,8C_Center,Center,8C,uplands,Control,yes,no,15-Jun-22,2.5,3,3.5,3,3.5,2,2.5,2.5,2,0,North,30,2,0,65,0,0,3,0.3,0.02,0,0.65,0,0,0.03
200,8C_Center,Center,8C,uplands,Control,yes,no,15-Jun-22,2.5,3,3.5,3,3.5,2,2.5,2.5,2,0,East,15,25,0,60,0,0,0,0.15,0.25,0,0.6,0,0,0
200,8C_Center,Center,8C,uplands,Control,yes,no,15-Jun-22,2.5,3,3.5,3,3.5,2,2.5,2.5,2,0,South,10,20,0,70,0,0,0,0.1,0.2,0,0.7,0,0,0
200,8C_Center,Center,8C,uplands,Control,yes,no,15-Jun-22,2.5,3,3.5,3,3.5,2,2.5,2.5,2,0,West,10,40,0,25,0,0,25,0.1,0.4,0,0.25,0,0,0.25
201,8C_East,Edge,8C,uplands,Control,yes,no,15-Jun-22,1,2.5,2.5,1.5,2,1,1.5,2,12,0,Center,40,20,0,20,0,5,15,0.4,0.2,0,0.2,0,0.05,0.15
201,8C_East,Edge,8C,uplands,Control,yes,no,15-Jun-22,1,2.5,2.5,1.5,2,1,1.5,2,12,0,North,50,5,0,40,0,5,0,0.5,0.05,0,0.4,0,0.05,0
201,8C_East,Edge,8C,uplands,Control,yes,no,15-Jun-22,1,2.5,2.5,1.5,2,1,1.5,2,12,0,East,60,7,0,33,0,0,0,0.6,0.07,0,0.33,0,0,0
201,8C_East,Edge,8C,uplands,Control,yes,no,15-Jun-22,1,2.5,2.5,1.5,2,1,1.5,2,12,0,South,55,0,5,40,0,0,0,0.55,0,0.05,0.4,0,0,0
201,8C_East,Edge,8C,uplands,Control,yes,no,15-Jun-22,1,2.5,2.5,1.5,2,1,1.5,2,12,0,West,60,10,0,25,0,5,0,0.6,0.1,0,0.25,0,0.05,0
202,8C_South,Edge,8C,uplands,Control,yes,no,15-Jun-22,3.5,2.5,3,2.5,3.5,3.5,2,2.5,0,0,Center,60,10,0,30,0,0,0,0.6,0.1,0,0.3,0,0,0
202,8C_South,Edge,8C,uplands,Control,yes,no,15-Jun-22,3.5,2.5,3,2.5,3.5,3.5,2,2.5,0,0,North,20,30,0,50,0,0,0,0.2,0.3,0,0.5,0,0,0
202,8C_South,Edge,8C,uplands,Control,yes,no,15-Jun-22,3.5,2.5,3,2.5,3.5,3.5,2,2.5,0,0,East,5,20,0,75,0,0,0,0.05,0.2,0,0.75,0,0,0
202,8C_South,Edge,8C,uplands,Control,yes,no,15-Jun-22,3.5,2.5,3,2.5,3.5,3.5,2,2.5,0,0,South,75,5,0,20,0,0,0,0.75,0.05,0,0.2,0,0,0
202,8C_South,Edge,8C,uplands,Control,yes,no,15-Jun-22,3.5,2.5,3,2.5,3.5,3.5,2,2.5,0,0,West,15,5,0,80,0,0,0,0.15,0.05,0,0.8,0,0,0
203,8T_East,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1.5,2,2,1,2,1.5,1.5,1,0,0,Center,40,25,0,30,0,5,0,0.4,0.25,0,0.3,0,0.05,0
203,8T_East,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1.5,2,2,1,2,1.5,1.5,1,0,0,North,20,5,0,65,0,10,0,0.2,0.05,0,0.65,0,0.1,0
203,8T_East,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1.5,2,2,1,2,1.5,1.5,1,0,0,East,10,25,0,55,0,10,0,0.1,0.25,0,0.55,0,0.1,0
203,8T_East,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1.5,2,2,1,2,1.5,1.5,1,0,0,South,50,5,0,35,0,0,10,0.5,0.05,0,0.35,0,0,0.1
203,8T_East,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1.5,2,2,1,2,1.5,1.5,1,0,0,West,50,20,0,30,0,0,0,0.5,0.2,0,0.3,0,0,0
204,8T_South,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2,2,4,2.5,3,2.5,0,0,Center,15,20,0,65,0,0,0,0.15,0.2,0,0.65,0,0,0
204,8T_South,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2,2,4,2.5,3,2.5,0,0,North,5,50,0,45,0,0,0,0.05,0.5,0,0.45,0,0,0
204,8T_South,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2,2,4,2.5,3,2.5,0,0,East,22,3,0,75,0,0,0,0.22,0.03,0,0.75,0,0,0
204,8T_South,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2,2,4,2.5,3,2.5,0,0,South,10,5,0,85,0,0,0,0.1,0.05,0,0.85,0,0,0
204,8T_South,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,2,3.5,2,2,4,2.5,3,2.5,0,0,West,10,10,0,80,0,0,0,0.1,0.1,0,0.8,0,0,0
205,8T_Center,Center,8T,uplands,Treatment,yes,no,15-Jun-22,1,2.5,2,1,1,1,1.5,1.5,0,0,Center,25,25,0,45,0,5,0,0.25,0.25,0,0.45,0,0.05,0
205,8T_Center,Center,8T,uplands,Treatment,yes,no,15-Jun-22,1,2.5,2,1,1,1,1.5,1.5,0,0,North,40,15,0,40,0,5,0,0.4,0.15,0,0.4,0,0.05,0
205,8T_Center,Center,8T,uplands,Treatment,yes,no,15-Jun-22,1,2.5,2,1,1,1,1.5,1.5,0,0,East,40,25,0,35,0,0,0,0.4,0.25,0,0.35,0,0,0
205,8T_Center,Center,8T,uplands,Treatment,yes,no,15-Jun-22,1,2.5,2,1,1,1,1.5,1.5,0,0,South,30,30,0,40,0,0,0,0.3,0.3,0,0.4,0,0,0
205,8T_Center,Center,8T,uplands,Treatment,yes,no,15-Jun-22,1,2.5,2,1,1,1,1.5,1.5,0,0,West,10,35,0,50,0,5,0,0.1,0.35,0,0.5,0,0.05,0
206,8T_North,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,3,3.5,4.5,2,2.5,3.5,3,2.5,0,0,Center,5,20,0,75,0,0,0,0.05,0.2,0,0.75,0,0,0
206,8T_North,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,3,3.5,4.5,2,2.5,3.5,3,2.5,0,0,North,20,20,0,60,0,0,0,0.2,0.2,0,0.6,0,0,0
206,8T_North,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,3,3.5,4.5,2,2.5,3.5,3,2.5,0,0,East,20,5,0,75,0,0,0,0.2,0.05,0,0.75,0,0,0
206,8T_North,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,3,3.5,4.5,2,2.5,3.5,3,2.5,0,0,South,10,10,0,80,0,0,0,0.1,0.1,0,0.8,0,0,0
206,8T_North,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,3,3.5,4.5,2,2.5,3.5,3,2.5,0,0,West,50,10,0,40,0,0,0,0.5,0.1,0,0.4,0,0,0
207,8T_West,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1,2,1,1,1,1,1,1,0,0,Center,55,3,0,37,0,5,0,0.55,0.03,0,0.37,0,0.05,0
207,8T_West,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1,2,1,1,1,1,1,1,0,0,North,45,15,0,25,0,10,5,0.45,0.15,0,0.25,0,0.1,0.05
207,8T_West,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1,2,1,1,1,1,1,1,0,0,East,45,15,0,35,0,5,0,0.45,0.15,0,0.35,0,0.05,0
207,8T_West,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1,2,1,1,1,1,1,1,0,0,South,50,10,0,30,0,10,0,0.5,0.1,0,0.3,0,0.1,0
207,8T_West,Edge,8T,uplands,Treatment,yes,no,15-Jun-22,1,2,1,1,1,1,1,1,0,0,West,30,35,0,25,0,10,0,0.3,0.35,0,0.25,0,0.1,0
208,1C_North,Edge,1C,uplands,Control,no,no,17-Jun-22,2.5,2,0.5,1.5,1.5,1,1,0,0,0,Center,50,30,0,20,0,0,0,0.5,0.3,0,0.2,0,0,0
208,1C_North,Edge,1C,uplands,Control,no,no,17-Jun-22,2.5,2,0.5,1.5,1.5,1,1,0,0,0,North,60,32,0,8,0,0,0,0.6,0.32,0,0.08,0,0,0
208,1C_North,Edge,1C,uplands,Control,no,no,17-Jun-22,2.5,2,0.5,1.5,1.5,1,1,0,0,0,East,65,10,0,25,0,0,0,0.65,0.1,0,0.25,0,0,0
208,1C_North,Edge,1C,uplands,Control,no,no,17-Jun-22,2.5,2,0.5,1.5,1.5,1,1,0,0,0,South,45,15,0,40,0,0,0,0.45,0.15,0,0.4,0,0,0
208,1C_North,Edge,1C,uplands,Control,no,no,17-Jun-22,2.5,2,0.5,1.5,1.5,1,1,0,0,0,West,40,0,0,60,0,0,0,0.4,0,0,0.6,0,0,0
209,1C_West,Edge,1C,uplands,Control,no,no,17-Jun-22,3.5,3.5,3.5,3,2,2,3,3,0,0,Center,65,20,0,15,0,0,0,0.65,0.2,0,0.15,0,0,0
209,1C_West,Edge,1C,uplands,Control,no,no,17-Jun-22,3.5,3.5,3.5,3,2,2,3,3,0,0,North,85,5,0,10,0,0,0,0.85,0.05,0,0.1,0,0,0
209,1C_West,Edge,1C,uplands,Control,no,no,17-Jun-22,3.5,3.5,3.5,3,2,2,3,3,0,0,East,60,0,0,40,0,0,0,0.6,0,0,0.4,0,0,0
209,1C_West,Edge,1C,uplands,Control,no,no,17-Jun-22,3.5,3.5,3.5,3,2,2,3,3,0,0,South,45,0,0,55,0,0,0,0.45,0,0,0.55,0,0,0
209,1C_West,Edge,1C,uplands,Control,no,no,17-Jun-22,3.5,3.5,3.5,3,2,2,3,3,0,0,West,50,25,0,25,0,0,0,0.5,0.25,0,0.25,0,0,0
210,9C_East,Edge,9C,uplands,Control,no,no,17-Jun-22,3,1.5,3.5,3,2,2.5,3.5,3.5,0,0,Center,20,30,0,50,0,0,0,0.2,0.3,0,0.5,0,0,0
210,9C_East,Edge,9C,uplands,Control,no,no,17-Jun-22,3,1.5,3.5,3,2,2.5,3.5,3.5,0,0,North,20,8,0,70,2,0,0,0.2,0.08,0,0.7,0.02,0,0
210,9C_East,Edge,9C,uplands,Control,no,no,17-Jun-22,3,1.5,3.5,3,2,2.5,3.5,3.5,0,0,East,30,25,0,45,0,0,0,0.3,0.25,0,0.45,0,0,0
210,9C_East,Edge,9C,uplands,Control,no,no,17-Jun-22,3,1.5,3.5,3,2,2.5,3.5,3.5,0,0,South,30,35,0,35,0,0,0,0.3,0.35,0,0.35,0,0,0
